Date,50_day_MA,200_day_MA,OBV,Acc/Dist
2021-08-10,209.8588003540039,238.3053998565674,-217584900,213215860.9980175
2021-08-11,209.36640045166016,237.73009979248047,-226570000,205297524.0759696
2021-08-12,208.80780059814452,237.1540498352051,-239443400,207856632.54448646
2021-08-13,208.23940063476562,236.51144973754882,-254820400,215514951.975301
2021-08-16,207.51320068359374,235.88529975891115,-275841100,205115345.28070807
2021-08-17,206.64980072021484,235.19114974975585,-316399100,174482951.6108448
2021-08-18,205.78040069580078,234.5294497680664,-350738900,145214992.0010942
2021-08-19,204.72500061035157,233.77799980163573,-417401900,96434368.28290707
2021-08-20,203.62280059814452,233.13994979858398,-493350800,53177493.41547039
2021-08-23,202.61120056152345,232.46669982910157,-404651600,133487534.35972036
2021-08-24,201.76640045166016,231.88644981384277,-341865200,144905132.4005633
2021-08-25,200.9472006225586,231.2321997833252,-367920600,163431855.0812698
2021-08-26,200.0656005859375,230.60574981689453,-386737100,148969579.94938388
2021-08-27,199.02300048828124,230.07039978027345,-418455200,135376065.57674733
2021-08-30,198.02280029296875,229.55359977722168,-394685800,149750441.2808835
2021-08-31,197.14140045166016,229.06699981689454,-370056700,139761118.1035348
2021-09-01,196.3806002807617,228.62919982910157,-340506500,152966735.86635807
2021-09-02,195.5234002685547,228.1976498413086,-369808900,126635105.08717474
2021-09-03,194.5618002319336,227.76514991760254,-386232400,124879148.25813116
2021-09-07,193.49500030517578,227.3617999267578,-361623900,125659357.0660112
2021-09-08,192.33740051269533,226.91589988708495,-380616900,117445252.78369677
2021-09-09,191.09500061035158,226.3987999725342,-397912700,117545326.3859265
2021-09-10,189.92140075683594,225.88875007629395,-382848400,106144347.47108041
2021-09-13,188.79220092773437,225.3160001373291,-398307000,109918485.80833898
2021-09-14,187.64020080566405,224.728150100708,-419232900,96805512.55093813
2021-09-15,186.56540069580078,224.13505004882813,-451029500,125971765.6039949
2021-09-16,185.5306005859375,223.5995500946045,-475388400,133403902.33187856
2021-09-17,184.73460052490233,223.07975006103516,-449899400,151546714.30965012
2021-09-20,183.6456005859375,222.53060005187987,-486076900,144072119.24113694
2021-09-21,182.53960052490234,221.94694999694823,-505571600,132468503.04218969
2021-09-22,181.3872006225586,221.3701499938965,-485739600,124216213.04285534
2021-09-23,180.18100067138673,220.80610000610352,-510447100,124940632.34999518
2021-09-24,178.7874008178711,220.20105003356935,-542514500,102409228.13446766
2021-09-27,177.54900054931642,219.6329500579834,-518227100,120689575.87954584
2021-09-28,176.4186004638672,219.0705500793457,-491927500,132516320.42898813
2021-09-29,175.15840057373046,218.48575004577637,-509288800,115906636.04179887
2021-09-30,173.89780059814453,217.94585006713868,-494997300,114096552.8039733
2021-10-01,172.50100067138672,217.39130004882813,-515208300,100688476.58468871
2021-10-04,171.16300079345703,216.78,-540426800,92912338.08154461
2021-10-05,170.1906008911133,216.17355003356934,-526394700,102771082.67996545
2021-10-06,169.35120086669923,215.5940500640869,-511518800,112869360.33502094
2021-10-07,168.5510009765625,215.071900100708,-465482900,130941866.2256473
2021-10-08,167.83060119628905,214.60035011291504,-431983700,147106836.12162423
2021-10-11,167.2058010864258,214.13920013427733,-389790100,104913236.12162423
2021-10-12,166.46400115966796,213.84420013427734,-414302800,91076507.16831888
2021-10-13,165.86440093994142,213.569400100708,-395707800,102775558.48895016
2021-10-14,165.18580078125,213.2220001220703,-413111500,103198108.72709513
2021-10-15,164.56020080566407,212.87005012512208,-392348700,106836942.4816614
2021-10-18,163.96880096435547,212.54050018310548,-411294600,91297127.26915261
2021-10-19,163.60380096435546,212.28625015258788,-377755700,120613656.37215918
2021-10-20,163.2328009033203,211.97015014648437,-344041300,98778370.19776839
2021-10-21,162.8840008544922,211.71920013427734,-327597300,89940317.86048366
2021-10-22,162.60480072021485,211.47320014953613,-306790000,81657155.42238139
2021-10-25,162.35580078125,211.17310012817381,-319909700,82335240.14506556
2021-10-26,162.10140075683594,210.88620018005372,-337486700,76650006.32771455
2021-10-27,162.01140075683594,210.60435012817382,-349288500,73578301.09583175
2021-10-28,161.96020050048827,210.2768000793457,-336848400,82126439.14816341
2021-10-29,162.04800048828125,209.88660011291503,-354003800,78013858.60835728
2021-11-01,162.29220031738282,209.52015007019043,-336394300,85655683.82703733
2021-11-02,162.32900024414062,209.07640007019043,-355467200,67813284.85190487
2021-11-03,162.21980041503906,208.58015014648439,-341897500,78239803.9547381
2021-11-04,162.1336001586914,208.10410011291503,-358566700,63347792.89436493
2021-11-05,162.0033999633789,207.6046501159668,-380664900,44175557.88017507
2021-11-08,162.05720001220703,207.10855010986327,-364441800,60398657.88017507
2021-11-09,162.0152001953125,206.57990005493164,-378451900,50075476.40878374
2021-11-10,161.95480010986327,206.09850006103517,-361235100,48745417.624971196
2021-11-11,161.84620025634766,205.63395004272462,-344487600,46072423.52966115
2021-11-12,161.74240020751952,205.19885002136232,-358229400,53630392.084830225
2021-11-15,161.66720001220702,204.70809997558592,-367885100,49996474.25343113
2021-11-16,161.53259979248048,204.27774993896483,-355997600,50905247.87069267
2021-11-17,161.34999969482422,203.7684999847412,-374827100,34414688.67134689
2021-11-18,160.87559967041017,203.1517000579834,-436398600,4700274.499141891
2021-11-19,160.32039947509764,202.5250499725342,-464974300,-20035252.36237096
